,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1038,3,40,14,4,4,1094,16,11,8,3,2,1,6,3,7,7,14,5,9,12,10,3,13,8,14,5,2,4,4,28,559,2,601,10,13,0,4,4,4,137,235,6,15,3,5,11,9,8,783,6,1,4,1,11,11,6,219,8,7,9,2,5,237,6
1039,604,340,10,2,59,5,46,33,4,30,9,12,3,6,2,13,5,137,25,2,5,13,6,3,70,6,6,8,306,3,3,15,94,9,5,5,31,10,47,10,6,1,12,3,18,20,8,51,9,95,5,7,8,4,77,8,18,5,23,1,0,8,167,6
1040,6,10,21,14,15,47,3,4,55,10,16,45,8,4,3,11,8,11,4,555,3,9,2,113,4,166,310,3,14,5,6,111,5,3,5,41,28,10,4,91,15,175,3,4,27,4,1335,14,8,2,3,6,8,3,5,30,2,16,6,21,11,3,8,10
1041,6,13,3,15,250,7,4,9,4,26,13,7,8,72,106,5,3,11,5,4,49,8,16,43,4,8,4,9,76,6,32,2,2,18,3,9,5,22,5,3,4,9,4,5,280,7,785,31,6,3,9,2,15,5,2,10,25,48,5,20,14,3,237,3
1042,6,2,7,70,5,17,6,254,390,3,1,9,3,178,24,20,17,3,7,14,5,5,10,9,11,7,4,4,5,0,4,1401,1,9,7,8,4,2,6,6,2,102,7,4,8,10,1,29,3,18,16,6,17,2,2,11,2,10,21,7,27,7,27,4
1043,12,1071,7,6,48,38,41,22,17,3,4,29,55,19,36,18,8,51,85,5,1,4,4,30,111,5,11,5,77,2,40,6,21,10,10,2,86,6,3,2,6,371,8,4,4,223,44,44,7,11,1,3,11,5,1,250,42,286,14,12,1,4,30,9
1044,4,3,68,40,3,81,35,5,3,1,58,4,14,0,5,8,11,4,525,16,2,3,33,3,1257,27,2,4,2,4,8,45,602,7,15,9,34,715,9,9,20,10,6,5,10,9,12,96,7,8,261,8,2,2,6,25,58,16,9,9,1,22,3,8
1045,9,187,18,22,9,12,44,25,7,4,68,2,12,9,1,13,40,12,26,3,8,31,6,12,11,30,7,4,8,2,1,3,15,6,3,7,306,23,11,5,13,63,22,26,3,8,6,422,28,4,89,41,4,4,18,14,15,6,2,8,4,5,10,5
1046,2,0,13,16,13,21,3,17,3,1645,9,3,121,6,70,3,4,16,25,247,11,3,23,44,8,45,4,71,8,4,37,6,19,415,11,18,2,26,15,29,6,30,21,29,8,9,9,17,30,30,10,7,19,7,28,2,5,32,146,16,5,39,2,12
1047,10,23,3,12,35,10,4,5,81,47,26,0,22,25,4,5,8,13,15,5,25,1,34,233,5,18,51,10,7,71,19,14,2,41,4,9,59,260,25,136,21,92,1,97,5,10,10,11,20,19,4,5,2,176,7,1,7,3,11,32,88,5,25,7
1048,12,38,4,33,7,7,51,425,4,13,17,5,5,6,8,4,6,183,37,4,54,3,4,4,191,4,8,15,4,3,53,27,5,20,9,9,17,178,186,13,6,28,11,1,3,8,20,3,101,4,7,6,9,6,90,11,32,19,3,49,1,51,21,95
1049,4,18,4,1,4,4,1,15,101,9,1,7,4,5,11,2,4,8,13,4,23,12,6,24,3,4,4,19,1,7,7,237,8,3,40,14,13,1,20,97,4,7,8,1,31,9,10,9,9,9,351,25,76,9,11,5,16,742,14,14,4,6,11,165
1050,5,373,6,4,11,2,6,5,12,42,6,46,33,43,7,7,7,22,501,50,367,2,4,2,11,41,9,12,8,3,13,6,9,67,26,77,39,20,2,5,2,8,2,7,5,15,2,4,22,2,13,6,6,19,34,6,185,5,18,143,448,11,8,11
1051,6,181,20,4,10,4,6,2,1,2,3,15,27,14,2,3,14,25,11,13,5,10,15,0,2,17,22,5,2,5,8,8,0,23,7,4,56,30,7,45,5,77,26,9,5,5,4,3,18,29,4,655,8,329,14,9,25,3,11,35,10,1,138,4
1052,8,6,834,10,2,7,57,315,53,6,425,14,28,10,2,0,2,16,6,8,11,12,5,13,9,0,4,3,17,26,14,16,40,6,31,99,6,5,2,10,32,260,2,611,1286,5,43,3,1,7,104,25,71,5,13,191,1,1,15,1333,2727,4,11,12
1053,17,28,12,224,7,3,97,15,36,132,14,7,18,16,1,5,3,9,98,2,1,10,184,3,106,7,4,3,8,2,4,4,26,48,6,8,4,3,19,12,17,2,47,16,14,14,3,16,2,7,5,60,3,11,6,45,15,11,18,5,9,10,8,5
1054,11,13,50,97,32,5,5,15,45,61,2,15,4,46,10,51,5,28,1,4,11,16,4,2,30,89,36,17,6,255,32,14,3,4,2,8,13,17,44,7,3,23,17,16,1,10,23,18,20,2,29,3,19,1,886,9,1,2,2735,202,7,5,69,9
1055,12,29,6,0,14,4,43,3,28,5,93,2,0,10,7,54,8,3,582,4,14,5,3,179,2,16,12,125,3,154,45,4,48,5,2,8,3,6,3,4,1,12,43,3,2,0,1,2,6,7,61,595,10,47,27,3,5,5,11,2,13,15,1,8
1056,8,7,3,10,10,9,8,12,20,4,2,1,1,18,1,2,6,11,9,14,8,4,11,8,1,4,79,121,12,53,4,4,28,115,2,11,118,10,8,17,8,4,109,3,13,3,4,4,29,22,17,47,49,16,17,14,20,10,7,134,16,12,191,92
1057,37,5,5,5,152,7,3,5,8,42,4,21,1,14,68,10,5,5,4,4,19,13,15,13,15,7,2,7,7,5,54,6,8,5,39,3,34,16,20,3,5,7,3,9,0,33,7,14,6,9,5,6,8,9,4,20,3,7,3,9,11,17,13,0
1058,401,3,4,60,9,123,17,184,18,6,27,6,66,12,7,148,4,26,4,26,7,5,9,53,3,716,5,48,58,7,4,12,4,7,14,4,5,12,15,2,527,28,79,0,9,5,232,5,91,25,3,32,31,12,11,6,3,13,4,7,30,9,10,1037
1059,5,4,4,6,5,6,9,5,9,16,5,5,9,18,33,3,9,859,7,8,12,395,1,5,3,7,66,5,34,21,7,13,16,17,4,3,13,11,9,3,6,8,26,16,4,2,66,11,8,15,3,3,6,8,34,9,19,7,7,68,7,53,22,6
1060,7,5,472,46,31,6,2,19,32,10,38,7,8,11,142,4,5,466,4,1,66,44,12,34,7,109,8,4,5,7,3,7,13,6,25,34,2,3,6,533,12,25,3,41,14,12,12,25,5,4,5,2,15,10,29,194,3,7,41,32,12,15,3,113
1061,6,6,4,4,4,28,9,29,3,5,8,9,7,16,14,7,11,17,4,40,11,6,13,3,12,3,13,11,8,2,6,9,14,1,24,4,7,74,1,10,23,242,4,20,30,3,11,40,3,22,96,156,77,68,7,14,5,562,3,1,9,2,6,23
1062,4,83,31,18,43,5,7,23,7,13,26,1,11,4,3,2,26,9,2,2,15,5,26,15,3,5,46,76,7,1,17,38,6,29,7,8,1898,2,11,7,3,3,8,20,13,13,15,73,7,6,654,60,1,6,27,56,15,53,26,13,7,31,1,5
1063,18,12,1300,8,12,8,7,4,38,197,3,5,7,3,30,16,20,13,110,13,3,10,2,14,57,4,5,36,5,44,5,7,14,18,3,6,2011,20,7,1,10,8,18,3,7,7,4,5,11,19,4,25,254,474,6,50,5,10,21,11,6,2958,6,9
1064,9,7,17,3,70,59,97,33,4,5,4,7,3,16,19,60,1,41,9,19,9,21,8,129,12,10,5,12,246,10,4,30,8,8,7,3,64,5,20,18,7,376,30,36,2,5,3,8,7,85,14,37,39,3,23,5,6,10,2,4,1,4,100,5
1065,1,20,164,9,3,12,24,0,16,35,11,46,96,5,52,14,142,37,6,8,6,7,157,21,3,466,15,4,3,15,13,5,16,5,15,1,12,14,286,13,61,6,12,7,146,6,11,5,1,3,20,3,128,3,12,7,48,14,470,14,3,2,631,6
1066,3,5,11,26,15,4,3,8,1,4,84,10,20,6,3,34,6,69,2,6,15,64,38,125,9,509,10,17,19,11,2,19,8,6,2,22,9,1,5,28,14,16,30,244,16,9,4,9,107,21,4,7,21,11,1,9,59,13,4,49,8,1,10,11
1067,18,6,3,7,0,1555,5,2,160,16,9,32,8,21,6,2,236,1411,3,16,14,578,14,2822,0,2,28,20,12,45,5,99,7,3,8,1,3,30,0,60,14,50,58,4,18,13,1,2,55,3,47,42,2,176,5,8,111,19,280,28,10,12,13,7
1068,38,10,1,14,4,15,63,65,6,10,3,25,9,7,94,9,10,16,1,4,8,1,32,107,12,12,8,74,96,17,58,14,4,11,2156,71,5,5,7,129,26,6,64,2,2,6,3,3,14,5,7,3,13,7,3,4,23,7,65,1,2,4,2,15
1069,4,306,12,10,14,118,4,2,10,132,2,5,3,3,10,212,10,22,21,11,5,4,19,1,14,26,2,2,10,10,15,10,13,9,10,6,3,11,154,15,17,2,23,2,12,5,2,7,15,9,1,126,6,1816,4,51,7,59,129,7,9,43,9,10
1070,1,56,15,107,40,6,3,4,11,1,6,13,7,27,2078,8,114,9,77,7,8,45,21,14,21,5,10,4,2,14,23,26,17,64,4,6,176,11,3,8,79,4,101,11,7,4,869,876,14,3,4,5,8,1621,72,7,2729,33,3,5,12,19,12,604
1071,10,1,11,15,162,3,4,20,7,41,8,3,2,32,46,6,5,24,8,53,7,45,5,24,2,2,3,0,2,11,2,1,51,196,5,5,28,3,0,13,19,25,4,20,21,8,5,32,11,774,2,6,21,8,10,5,2,14,20,31,169,5,14,3
1072,1,9,6,16,254,4,15,3,502,7,4,8,1,50,15,14,2,9,0,4,3,6,12,370,3,21,8,5,12,231,344,17,2,4,14,45,3,5,2,47,273,10,9,7,14,2,69,15,4,57,48,11,6,11,1,17,35,4,13,47,124,15,14,4
1073,7,41,10,9,1,10,34,1,21,300,5,1,6,3,6,419,8,1,25,9,42,3,1,4,41,17,3,0,9,5,14,5,3,4,28,1643,3,5,11,9,3,5,14,1,10,26,2,19,8,8,2,11,34,0,6,16,35,8,5,10,7,36,4,3
1074,2,25,5,2,8,83,4,7,22,35,4,50,7,76,14,11,6,83,4,5,2,421,3,10,15,1,2,80,18,1,4,7,3,23,6,8,97,5,4,2,14,1996,3,7,3,4,2,99,12,4,125,2,6,134,16,7,752,10,5,1,0,7,39,24
1075,3,8,4,19,8,11,6,5,3,7,7,10,4,20,2,14,1,17,18,6,5,2,3,2,49,9,75,13,17,4,6,159,58,10,2,12,4,53,992,3,21,34,3,18,34,21,9,50,9,14,96,16,2,7,22,7,8,15,7,40,11,173,225,16
1076,11,3,8,12,762,8,6,1669,5,27,151,33,69,5,1,34,3,13,14,4,4,4,6,1,7,13,7,5,2,7,619,4,3,4,7,14,5,2,238,6,8,5,51,7,36,5,2,2,12,10,3,166,8,12,4,316,110,7,2,7,18,11,7,7
1077,20,16,9,45,7,2,3,12,6,4,10,75,5,1494,1,3,18,13,157,171,7,5,9,38,50,7,11,1,17,9,259,3,7,3,28,2,6,8,20,6,4,78,32,6,565,5,8,9,44,12,149,5,4,5,2,11,243,10,67,6,42,4,10,5
1078,7,4,10,10,5,15,6,10,556,8,14,25,8,8,19,23,2659,178,2,39,22,73,27,7,7,57,4,7,3,10,33,7,127,29,4,11,3,19,7,6,41,13,26,3,11,18,20,428,2,4,6,0,43,2,22,4,933,5,1,68,10,3,29,5
1079,2,6,28,27,5,17,12,5,2,11,10,2446,7,2726,4,7,0,14,4,8,6,2,396,13,1,17,45,30,4,61,13,9,46,11,7,18,7,6,460,1,3,4,11,16,6,10,95,41,3,44,3,11,2,4,47,414,0,5,4,2,0,6,2,2
1080,521,3,7,2,4,7,13,212,3,8,3,5,3,10,651,50,5,2,6,3,8,72,12,17,5,11,14,21,12,4,10,5,5,13,3,187,5,45,4,27,75,3,41,750,2396,22,1,5,9,7,27,160,13,2,5,66,17,14,4,2265,5,19,2,11
1081,16,6,12,1,129,15,68,382,10,56,2,3,11,1,7,27,2,25,4,39,2,24,6,2,10,18,18,13,11,47,22,15,18,895,7,1,9,24,22,16,4,9,4,2,2,4,5,9,9,2,5,12,9,13,27,5,53,5,9,5,46,2,3,6
1082,7,41,2,37,2,19,4,4,9,395,85,23,9,9,13,3,13,2,6,4,8,8,5,39,17,18,5,4,13,3,16,12,41,1989,4,8,195,5,12,1,123,6,109,100,167,456,13,4,36,8,3,47,742,7,88,7,10,1725,20,2,11,34,11,69
1083,300,8,6,20,18,5,3,102,42,25,0,174,1420,23,83,6,9,15,237,515,7,110,7,4,10,9,10,6,9,31,9,17,11,11,17,4,3,21,2,3,11,7,11,4,2,2,3,8,11,270,0,2,111,4,5,1826,122,10,2,6,4,1,12,14
1084,59,32,47,4,11,63,133,788,7,10,7,14,6,133,28,21,64,8,5,25,7,5,5,19,6,7,11,14,131,5,4,9,42,7,6,4,7,992,6,505,14,13,14,1742,2,5,5,23,10,6,25,4,13,114,3,38,4,6,4,8,13,4,2,3
1085,39,7,13,11,3,7,41,20,17,5,13,5,36,4,24,5,3,22,2,1,67,2109,69,5,5,19,22,6,39,29,11,71,15,4,9,5,16,17,8,5,193,47,39,5,9,47,2,11,35,2,5,3,4,806,4,19,32,33,200,9,56,9,3,253
1086,12,5,96,5,8,56,13,1,81,22,5,11,20,14,3,13,29,5,4,7,15,18,3,12,5,0,6,4,63,363,5,10,104,1,274,13,96,3,1,14,484,4,4,11,208,7,164,2,4,31,42,1268,20,25,0,6,17,1047,7,17,49,18,3,37
1087,463,216,23,6,12,47,2,11,6,4,156,15,7,7,42,7,12,23,8,29,6,26,2,6,2,39,10,4,236,27,10,3,125,49,686,20,35,0,3,3,7,23,7,11,3,1,11,12,6,9,6,1301,9,6,17,45,4,12,27,268,12,3,5,6
1088,3,12,0,9,5,1,1,16,15,3,4,10,1020,32,21,38,121,11,13,12,305,5,17,5,4,2,321,289,13,4,10,10,8,7,4,18,169,18,21,4,6,7,1,14,10,5,172,6,14,22,3,3,2,7,4,22,99,15,248,12,16,48,12,1
1089,6,15,4,9,19,5,24,2,2,2,10,45,5,11,584,3,4,22,45,20,12,23,5,6,5,3,61,2,5,6,7,15,138,3,17,5,43,10,11,8,5,2,11,23,79,7,52,175,3,37,1,29,5,5,12,2,28,15,10,6,46,3,32,1894
1090,52,41,3,3,61,49,4,21,29,230,6,0,19,1,8,4,4,177,5,17,5,4,11,2,183,2,5,905,31,6,19,6,14,7,25,2,4,11,39,5,6,4,24,7,3,80,0,12,136,40,12,34,9,8,4,109,115,2,13,4,31,173,3,3
1091,3,9,23,28,3,4,5,141,39,6,19,1717,3,27,3,6,30,9,1,6,3,3,73,1106,9,16,34,83,7,10,666,1,10,7,9,3,4,6,22,8,11,1,1,8,3,2,4,3,6,11,13,31,13,14,12,7,9,4,3,1185,6,4,6,2
1092,33,7,19,3,9,60,4,9,28,29,5,26,18,14,12,4,6,5,2,13,6,11,107,2,5,6,6,11,1750,10,1,0,2,34,1729,61,32,75,18,2,7,4,5,3,6,46,218,17,36,9,10,3,5,34,4,17,227,6,8,3,5,6,1,7
1093,20,24,12,3,4,7,16,4,9,5,8,8,3,10,22,15,124,8,22,15,11,15,3,14,5,104,14,2,115,83,92,220,9,19,6,87,10,2,8,1,14,18,4,10,17,44,7,7,103,0,20,9,9,3,7,4,29,110,41,11,4,3,29,4
1094,47,25,122,14,7,2,51,8,65,9,6,7,8,0,25,22,2,31,17,16,4,12,9,1,8,3,2,6,5,53,12,4,1,3,10,2,20,571,14,4,330,21,3,6,6,1,21,243,15,11,16,72,15,46,113,9,5,2,2,3,5,21,49,4
1095,14,2,3,312,15,85,8,5,84,7,832,1,5,10,4,3,124,49,6,5,5,2,35,9,11,6,3,11,2,37,10,11,1,613,21,6,3,13,4,6,13,30,5,4,19,460,5,31,7,18,7,5,17,1,2,9,393,1,6,8,5,3,19,273
1096,7,0,7,5,18,8,14,30,34,6,6,16,7,7,26,10,38,9,45,4,2,16,219,5,67,4,52,32,1,17,15,35,232,22,38,7,12,8,116,9,5,11,5,12,30,23,13,9,36,3,6,4,10,3,9,2,8,0,4,12,57,44,6,3
1097,44,20,20,3,16,9,1,13,9,1,46,2,40,6,42,25,5,12,54,2,8,11,3,5,1,3,26,6,219,44,7,9,12,5,7,10,72,6,11,13,3,4,12,11,28,4,5,18,17,5,3,2,4,5,7,5,4,1,78,8,226,27,25,38
1098,438,284,7,5,3,21,14,9,5,4,9,4,43,38,10,4,4,1,14,9,31,11,5,7,20,4,30,25,3,430,17,17,5,123,20,6,4,6,6,216,3,994,23,24,65,30,13,23,37,15,37,4,900,6,3,2,20,8,18,24,9,7,2,18
1099,14,41,7,13,8,233,8,16,2,10,3,8,3,14,486,5,23,12,96,219,56,0,1,52,8,3,21,25,7,8,4,10,4,20,10,0,1,20,9,3,51,2389,9,356,143,10,9,6,11,19,8,24,2,5,18,5,13,2,14,48,4,13,5,6
1100,13,50,2,6,1,2,3,1,13,6,5,12,3,7,282,10,10,20,12,201,3,3,15,12,3,96,38,24,147,40,4,263,34,10,9,9,50,1,11,3,4,16,20,203,6,4,32,42,39,6,3,10,5,29,28,4,2,28,2,6,5,6,44,25
1101,408,16,9,24,6,15,88,8,18,889,440,43,5,3,16,26,2,13,11,9,1,34,18,10,24,9,8,331,9,5,6,9,75,248,15,3,8,15,307,182,331,5,12,1,4,4,3,18,6,13,3,17,3,10,15,33,5,24,12,6,8,19,1460,2887
1102,178,8,3,42,19,8,9,8,17,4,6,4,561,47,14,11,304,12,6,33,24,1,118,17,5,3,4,15,4,6,27,80,3,10,8,1,9,6,29,5,13,55,8,3,20,18,8,4,9,17,4,8,31,214,6,12,21,81,31,4,39,16,31,1
1103,82,1,24,221,3,19,5,11,8,45,15,8,15,7,19,42,18,9,549,13,6,1,17,29,18,8,26,10,5,0,3,5,3,16,3,4,10,13,11,28,4,6,16,2,2363,5,45,186,11,3,12,1,6,4,5,11,14,20,9,16,2,3,6,49
1104,6,59,24,24,18,23,6,6,7,19,15,22,5,41,31,9,18,14,2,19,4,19,11,11,7,5,2,50,19,1,5,10,76,5,2,85,7,8,154,1,6,20,6,15,2,3,8,4,3,2,2,271,2,6,98,5,6,1074,3,31,25,4,1,76
1105,8,21,16,5,14,20,18,76,10,101,70,10,2,12,233,9,13,40,4,4,1095,26,6,106,2,160,8,107,2,29,42,8,45,4,7,7,43,9,11,10,9,106,12,9,7,8,21,2,1392,25,564,97,13,7,8,9,54,191,12,18,7,3,15,883
1106,23,5,7,12,14,2,8,5,19,15,4,19,26,7,4,10,3,6,8,70,2,13,24,2,17,18,32,386,4,232,8,23,18,8,7,6,14,10,13,15,39,12,185,8,6,34,126,9,3,13,28,13,2,10,6,11,0,5,23,5,2,60,6,232
1107,6,49,10,16,179,5,29,656,6,1,8,3,10,4,7,7,18,0,2,4,103,99,2,266,17,6,38,28,2,21,19,4,12,12,23,3,4,13,11,25,8,17,47,5,27,35,6,28,93,8,4,26,18,6,4,33,4,26,268,7,5,8,58,5
1108,52,2,15,55,11,8,13,7,2,9,8,10,16,6,39,47,30,9,3,6,5,2,30,1,17,11,17,27,3,5,4,11,200,13,15,22,290,41,292,13,8,111,57,3,43,3,3,9,12,6,1,10,8,2,11,17,3,8,15,9,7,10,32,4
1109,280,19,17,3,37,8,154,208,2,44,5,4,6,4,131,7,24,6,7,7,84,7,3,5,8,38,11,51,12,54,46,8,11,5,47,54,9,83,11,36,21,4,3,8,186,7,6,3,18,9,292,407,28,9,7,20,92,14,18,5,110,28,3,3
1110,5,32,42,40,6,0,2,27,193,12,21,2,3,3,7,19,2,6,4,5,7,17,2,7,4,3,10,18,47,27,10,30,12,5,4,15,2,3,4,36,5,3,17,22,1,10,3,9,7,231,8,21,2,4,4,23,7,5,3,43,1,11,24,9
1111,10,17,205,3,6,3,2142,18,23,2,12,48,9,36,3,5,27,9,16,4,35,7,4,25,467,18,24,13,4,2,47,74,5,14,4,208,7,2,17,3,16,132,9,6,2,257,11,8,33,8,9,96,8,9,2,433,5,46,28,5,15,521,4,14
1112,44,27,4,5,35,7,2,20,3,15,6,8,9,3,1606,200,10,29,7,1,9,62,2,9,2,9,40,4,109,5,6,55,8,11,20,3,7,6,1,8,1508,85,8,18,1223,8,4,9,4,2,12,25,2,2,6,3,780,49,4,2,10,3,5,1
1113,17,2,3,3,2,34,119,0,11,1,144,5,196,208,11,3,51,11,8,48,22,224,136,114,78,16,10,3,11,5,16,102,50,38,6,26,127,15,569,65,2,47,10,8,2,4,19,28,1,7,10,3,2,192,19,65,15,4,4,17,6,5,8,16
1114,10,5,10,7,3,10,35,6,8,3,22,58,21,22,4,5,5,5,6,29,8,4,3,12,16,10,18,24,29,138,25,4,8,4,152,5,2,4,21,24,16,14,19,1,9,6,47,11,7,172,27,4,51,15,3,26,2,3,1,9,135,5,6,9
1115,14,2,14,2,4,14,14,76,5,11,4,35,6,6,15,3,75,4,6,6,8,12,6,12,90,25,190,4,40,5,6,15,4,25,0,8,324,2,49,11,50,8,6,6,16,12,6,24,7,29,2,17,38,5,0,21,1,7,16,6,3,55,3,174
1116,4,76,67,18,19,46,9,9,3,3,679,10,30,4,4,14,12,10,66,4,29,23,125,5,13,4,30,16,21,4,7,1,55,0,12,9,2,10,34,5,5,23,2,18,18,15,20,1178,1154,5,4,4,88,6,14,16,11,5,6,26,2,16,7,3
1117,33,62,20,930,10,4,16,209,19,7,22,6,5,163,47,44,7,6,3,5,46,5,11,2,7,4,19,16,7,21,226,8,43,4,23,386,1,12,4,1,5,14,0,21,2,26,7,30,7,7,5,82,4,8,10,28,3,7,35,13,2,21,4,7
1118,16,16,1911,2,14,41,6,8,6,5,3,7,671,6,36,6,4,4,237,12,7,0,11,50,781,74,15,16,22,31,78,24,39,5,8,6,8,2,7,43,238,4,98,31,38,3,9,8,11,25,8,6,5,2,27,3,7,73,8,2,5,9,59,7
1119,61,15,1,5,32,76,13,11,10,5,18,41,14,12,22,3,11,10,4,27,37,422,17,3,5,45,10,6,4,4,49,2,16,29,19,58,3,48,20,91,21,20,6,7,14,18,7,3,0,68,103,1063,23,5,12,8,13,4,19,11,12,45,53,40
1120,10,25,3,7,7,22,37,62,18,7,27,6,159,2,4,52,9,13,2,2,30,7,39,12,18,1,315,16,14,20,3,4,3,6,24,5,22,4,202,3,19,16,15,42,5,19,16,2,158,263,15,15,64,6,1,6,26,19,51,5,1,6,6,35
1121,7,5,10,251,36,16,4,5,26,6,4,62,45,67,19,3,43,404,7,217,8,2,2,230,10,26,34,1,2,4,12,2,16,5,4,1073,6,14,83,3,3,13,28,3,19,65,52,24,1,12,7,14,41,22,296,4,148,3,2,8,2,2,77,28
1122,4,4,25,35,4,3,5,72,3,14,7,63,9,14,17,25,11,8,2,291,8,10,2,8,63,10,27,110,13,4,7,1,29,6,47,5,5,5,5,1,8,11,4,7,148,4,6,194,6,518,21,52,23,0,8,18,4,4,49,15,17,2,13,128
1123,0,19,5,2,23,8,32,25,7,467,10,33,14,12,10,6,6,60,16,16,7,5,67,2078,1,11,5,8,6,5,31,5,14,8,9,27,11,2,13,7,9,18,19,94,104,8,15,24,8,8,17,173,3,14,19,15,47,48,7,153,44,26,4,15
1124,40,14,6,13,5,83,5,1,4,3240,6,15,16,26,8,20,4,6,24,40,2,4,82,4,20,2,551,476,4,4,8,7,7,33,15,2388,8,11,23,5,5,182,16,10,95,2,1,2,5,12,27,2,3,8,5,9,61,23,4,12,4,17,3,2
1125,9,2,6,4,5,164,201,2,3,8,1084,26,5,4,7,58,5,6,1115,12,19,6,42,5,4,10,7,17,991,14,10,144,0,3,2,6,5,15,53,3,5,6,3,4,11,1555,342,14,59,4,836,4,3,5,18,19,239,5,6,12,6,5,7,18
1126,3,2,8,658,49,30,16,3,87,2,26,2,2239,5,157,98,11,3,50,136,56,5,614,16,25,12,28,6,3,10,4,10,6,4,10,264,3,11,3,4,4,5,8,15,19,8,1018,6,1,6,39,11,4,2,5,62,7,13,1,14,10,22,7,15
1127,15,146,11,12,25,3,60,12,16,15,10,1,8,13,21,43,10,30,8,6,86,1,23,26,12,163,6,31,5,3,6,21,108,4,7,4,1,14,4,27,6,14,4,2,684,1042,20,9,8,8,34,11,1,37,21,0,5,99,5,257,13,9,18,15
1128,6,255,27,56,10,5,15,11,1,7,14,5,7,5,9,2,8,9,14,1238,16,27,10,13,6,12,0,2,9,11,53,3,7,21,336,7,20,5,14,16,3,1,9,5,33,5,8,41,6,18,10,12,5,14,43,2,4,9,7,16,27,10,42,3
1129,2,7,25,11,5,7,24,375,238,3,447,39,45,106,17,0,4,7,35,11,363,8,11,10,6,13,14,19,9,4,11,14,151,4,13,21,26,30,3,58,8,7,38,32,4,1,8,14,10,15,151,11,260,20,36,1,26,23,4,5,5,105,32,228
1130,166,0,34,6,135,7,18,7,396,8,20,14,2,11,12,6,5,12,19,48,5,3,2,7,9,14,508,9,18,2,1,3,3,82,2,37,13,7,90,8,2,3,6,3,0,68,417,25,48,26,5,4,8,8,26,8,3,129,21,7,13,16,19,109
1131,6,7,135,17,9,15,10,11,12,4,4,57,3,3,2,25,39,8,109,12,25,9,17,3,8,5,17,79,6,26,19,96,16,15,8,6,10,23,9,2,15,35,45,12,1,37,14,6,6,5,7,12,33,6,21,5,3,10,17,8,1,7,13,7
1132,1,11,6,47,4,21,15,4,27,2427,127,731,107,14,11,24,14,3,6,3,2,108,15,15,72,11,10,8,1,13,3,6,8,5,21,7,45,68,1,4,223,23,1,11,7,3,7,5,0,4,5,7,7,6,99,14,9,0,18,2,28,4,14,2
1133,9,798,13,64,2,85,16,2,3,6,24,26,11,22,4,23,24,5,4,202,2,25,20,6,17,0,5,6,5,34,2,10,11,29,20,25,15,18,6,15,9,16,11,7,4,630,4,3,36,31,2,31,5,20,7,13,104,32,11,46,56,9,5,12
1134,2,7,7,1,18,25,9,9,6,6,2784,13,6,15,8,3,29,83,2,2,107,28,30,22,3,2,35,44,4,49,4,21,32,2,5,18,40,12,4,9,0,5,12,4,64,54,0,2,9,18,138,4,828,42,2,489,4,18,4,17,2,8,8,15
1135,2,7,5,1,120,5,9,3,5,5,16,5,14,2,7,19,24,3,4,3,4,4,27,7,23,4,22,5,36,13,4,8,8,41,8,22,2,23,4,6,0,61,21,50,10,35,10,3,2,11,68,35,17,54,10,8,4,4,9,16,4,1,22,6
1136,7,80,21,112,3,31,4,91,5,7,37,7,16,22,3,5,8,17,6,22,7,4,25,38,10,1,3,18,34,0,338,2,301,23,7,158,1,4,4,4,17,751,7,11,31,8,13,31,103,3,6,19,17,315,2,3073,5,10,5,6,5,416,41,62
1137,39,5,20,7,12,165,4,2,4,11,12,10,3,5,42,10,27,26,5,3,10,16,33,21,4,8,22,15,7,13,6,10,23,46,4,19,3,6,9,13,2,6,6,5,19,4,7,15,1,269,2,781,2,3,33,7,105,2,2287,267,28,3,9,3
1138,15,19,195,20,5,21,8,3,2,8,5,2,19,8,43,130,140,12,9,6,3,10,2,653,1,1,4,30,13,36,16,134,2,5,17,280,1,54,40,4,29,27,42,4,9,1,13,13,14,0,4,142,76,23,6,48,2238,2,3,141,7,17,2,171
1139,4,4,18,3,5,192,25,9,7,9,21,47,288,1,36,6,42,5,27,17,45,6,10,1,4,4,8,209,7,694,46,4,3,2,26,52,24,12,15,28,2,39,32,3,10,8,2,29,28,13,4,10,65,16,6,1041,63,11,34,1488,24,9,10,5
1140,23,3,3,28,40,9,8,42,3,28,18,18,3,13,22,16,8,16,13,5,5,3,9,30,1,66,15,22,11,42,6,52,14,10,17,6,46,2,2,12,36,1776,3,7,42,31,4,9,9,27,39,6,10,21,4,1,7,2,78,14,88,117,7,4
1141,10,11,10,9,31,23,13,37,8,7,6,6,39,19,3,22,21,27,1,61,4,7,3,6,5,36,9,83,9,376,1,7,19,3,28,2,80,27,14,8,68,2,2,16,25,460,5,524,9,11,6,22,7,6,6,40,3,2,253,2,30,6,7,4
1142,5,17,205,20,45,10,6,6,4,10,29,8,125,6,1,8,7,4,1,8,8,4,16,2,2,1,28,2,7,3,2,5,2,14,4,4,4,3,5,27,2,47,64,736,712,248,6,16,50,5,3,7,12,5,2,6,3,15,26,21,7,231,5,6
