,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
771,32,11,16,10,33,16,4,8,8,3,5,113,7,3,4,2,15,15,17,5,26,8,4,12,397,22,5,7,52,12,16,4,10,21,10,1,10,8,5,5,5,66,19,26,2,4,26,14,37,5,472,18,25,45,29,272,20,18,167,92,3,15,48,40
772,76,9,46,29,71,11,245,41,66,15,7,30,25,8,3,9,20,17,28,10,13,12,7,20,106,9,43,15,5,5,6,9,15,3,1,3,7,35,8,10,37,5,11,31,5,19,4,9,5,7,32,14,41,158,5,7,10,2,5,10,3,44,8,2
773,106,50,8,5,8,51,0,108,9,12,6,373,69,4,47,5,8,53,3,8,11,27,3,12,20,24,44,21,11,301,17,276,21,40,21,2007,6,7,5,16,47,12,181,38,5,5,9,549,121,43,26,6,6,24,5,17,29,756,4,17,7,764,3,18
774,5,2410,13,12,49,31,9,10,9,15,7,15,18,7,18,6,57,3,638,43,9,57,1150,2,6,244,16,22,122,5,9,6,24,36,72,13,7,7,39,7,43,87,7,151,3,13,55,193,3,4,12,430,5,20,14,42,2,6,32,11,15,20,1,6
775,39,6,7,12,7,3,9,88,21,117,12,24,21,20,29,33,5,11,56,11,16,108,17,8,17,33,193,42,10,17,36,19,12,65,23,25,65,60,6,7,6,11,9,16,8,1,9,16,3,18,17,28,1,192,33,9,2478,25,7,22,13,33,18,62
776,87,5,11,8,22,7,9,17,5,55,181,19,29,7,38,13,7,55,8,67,24,80,11,263,7,2,4,27,198,187,6,40,15,17,8,8,5,992,22,8,2,7,45,92,6,110,17,8,6,6,406,11,10,218,60,329,5,4,7,17,10,4,6,6
777,6,25,8,3,10,92,18,17,6,11,15,558,7,26,1162,6,21,199,43,7,7,19,22,10,9,15,11,6,208,39,14,23,10,9,135,7,9,68,6,6,16,17,7,8,25,7,196,38,10,1,297,12,10,6,87,777,110,8,41,17,6,2,19,4
778,29,15,22,8,9,46,25,26,81,11,28,7,35,22,22,3,2,7,6,27,10,4,46,17,4,63,683,3,8,77,33,266,36,33,3,17,1168,73,10,24,111,76,5,19,19,18,8,34,21,9,63,11,1244,4,6,6,3,198,4,7,103,8,4,4
779,38,38,13,11,192,8,66,6,3,10,0,36,20,12,210,4,3,63,43,35,20,20,69,1,174,159,5,11,15,42,12,50,115,109,6,4,13,10,56,4,67,9,1601,14,3,18,2,13,24,31,20,24,6,8,5,48,11,7,12,3,26,23,5,4
780,20,29,6,33,8,70,12,13,6,9,4,14,79,55,13,9,16,11,14,5,6,6,35,1,94,747,17,12,14,5,21,6,9,4,35,38,28,20,118,10,29,15,44,8,16,3,39,28,5,35,30,4,207,21,1,43,13,9,33,33,121,21,6,29
781,31,14,15,13,88,105,14,7,8,5,121,97,14,18,86,68,5,54,6,19,27,48,12,16,4,13,20,14,11,781,5,17,9,9,67,22,11,33,9,701,38,22,4,10,27,123,2,335,212,887,5,93,20,6,7,1072,12,15,30,22,5,14,16,10
782,21,4,2,12,40,5,2,20,11,906,146,13,9,6,9,17,23,5,13,2,130,7,6,9,32,13,74,13,12,20,22,70,15,6,5,7,13,8,3,11,13,4,10,166,659,16,16,26,8,7,8,8,13,25,9,8,11,13,89,6,258,45,19,25
783,79,43,98,829,210,4,9,19,89,51,607,10,12,55,18,41,7,4,14,26,9,9,7,38,7,4,7,354,20,44,3,13,13,7,17,5,7,64,9,7,13,22,19,16,22,14,94,10,260,13,50,21,4,4,31,60,7,11,4,8,31,136,13,8
784,37,5,6,3,90,5,13,47,88,18,5,18,49,6,44,23,15,7,26,11,42,20,4,8,10,4,16,44,24,3,115,10,13,174,45,20,5,193,123,87,8,90,54,18,624,3,13,7,6,3,52,31,121,4,5,57,80,4,14,35,19,93,8,3
785,7,34,67,5,6,2,38,7,20,2,6,7,12,34,45,23,0,94,429,214,10,11,72,3,22,23,14,40,10,6,21,19,20,6,1169,8,25,4,90,20,70,109,38,11,10,47,7,4,46,49,12,8,14,21,53,7,51,13,2362,11,7,25,5,4
786,5,9,9,2,9,30,19,9,8,803,7,34,4,9,41,9,2448,37,7,29,8,6,9,4,3,13,4,23,4,26,5,32,15,15,82,7,6,36,6,27,123,7,829,505,38,7,4,1,7,14,3,4,39,16,113,3,3,40,63,148,5,5,14,20
787,5,25,8,6,27,50,10,4,56,53,2,4,11,11,17,7,18,8,14,8,5,14,13,83,9,5,12,28,8,42,21,21,15,530,13,18,26,19,10,31,2,10,12,14,9,29,2,7,17,30,51,59,102,14,16,28,372,129,52,47,26,117,7,39
788,13,12,38,10,21,21,14,24,2,23,17,9,16,29,7,20,9,108,38,4,6,3,7,174,8,8,73,16,71,4,55,24,16,47,2,21,40,20,9,11,5,6,6,6,7,44,5,18,15,11,47,48,412,40,19,3,16,79,850,10,25,187,4,37
789,28,4,89,20,6,3,8,214,49,4,180,5,34,1923,14,11,294,979,19,30,26,11,8,5,81,2,17,2056,9,26,291,4,34,4,2,9,10,12,12,8,3,84,10,10,25,81,17,6,8,7,108,8,49,10,80,73,8,22,87,15,11,319,13,13
790,29,16,18,12,44,1812,11,12,7,31,10,9,22,902,72,8,18,320,32,141,11,7,35,13,13,17,4,38,18,12,4,4,19,9,62,7,4,10,29,17,75,156,15,36,5,6,31,18,13,121,9,8,12,39,95,17,9,14,10,20,22,27,8,27
791,15,9,66,55,9,6,25,20,155,13,7,8,48,43,16,16,14,33,4,74,24,34,20,13,12,32,6,3,11,161,10,11,20,491,54,22,20,15,27,5,24,1518,3,5,14,8,51,6,139,4,2,119,31,95,17,2,293,14,6,11,92,18,185,3
792,12,14,16,3,5,19,10,21,12,4,100,3,182,20,68,11,215,3,725,774,7,24,37,16,16,7,2,7,7,51,15,11,5,11,8,9,16,664,12,30,9,10,9,13,5,10,10,69,19,4,10,11,40,10,5,2,15,25,157,9,58,19,5,16
793,9,7,89,4,17,230,10,104,22,7,8,18,7,10,107,19,11,4,8,24,3,43,98,27,246,5,2,18,6,12,0,8,8,13,19,10,7,30,13,4,464,1,26,12,16,5,13,2,15,14,2,15,67,9,222,122,45,22,15,13,9,178,4,12
794,8,128,55,18,29,18,13,74,0,207,73,24,12,22,11,9,21,7,9,92,28,21,702,14,28,7,17,24,6,21,2,12,7,164,2,10,23,62,71,7,5,4,56,9,7,50,7,53,12,114,49,6,242,641,17,9,16,7,417,13,1020,52,87,2
795,24,1887,9,18,1,12,9,1576,29,4,5,3,1,16,5,9,15,523,41,2,7,21,10,109,7,864,15,78,15,71,12,25,3,23,23,48,1,21,211,32,6,2,6,25,18,12,14,13,6,33,22,44,79,23,4,37,21,32,19,9,6,19,10,95
796,29,15,21,4,5,59,5,6,102,10,12,29,10,11,2,48,41,8,6,10,14,108,10,3,22,47,5,6,11,14,33,10,11,19,17,297,4,9,12,125,17,25,8,15,62,12,6,6,7,8,7,4,10,3,26,21,23,18,92,7,37,15,112,25
797,8,9,71,23,20,14,30,5,4,1,10,128,6,2264,15,20,14,1,14,5,3,18,6,12,30,14,25,6,4,3,35,9,13,7,6,640,79,14,26,2,9,14,6,226,5,9,263,19,7,17,5,6,26,14,8,42,37,8,8,122,1,2,108,7
798,9,22,9,32,105,37,8,279,5,12,7,72,35,125,14,9,7,1,9,14,44,5,9,21,47,18,25,5,12,18,13,2,4,8,19,22,6,40,90,11,6,23,225,10,247,5,14,5,8,2,10,15,10,12,4,48,150,30,25,213,6,10,51,11
799,6,27,6,13,9,4,13,22,12,6,17,54,20,15,8,7,3,12,28,76,7,3,49,4,7,6,3,1,37,36,19,22,11,131,8,10,5,3,17,4,5,18,13,10,41,26,8,88,417,5,16,6,10,35,12,19,5,20,19,7,8,50,7,13
800,21,3,43,4,135,14,18,13,20,4,2,30,4,28,20,11,27,89,13,10,9,3,61,28,22,4,39,17,8,55,4,39,14,30,3,8,16,18,26,3,9,19,10,18,24,5,4,3,15,12,13,1,23,408,243,22,647,6,34,47,20,10,98,4
801,329,14,2,472,5,22,10,15,9,62,8,79,7,59,45,14,7,918,3,65,3,2419,49,1,138,21,8,4,7,347,16,114,13,13,5,6,56,7,46,15,9,293,42,10,52,34,79,855,4,22,235,71,10,9,17,9,45,4,8,4,537,4,22,8
802,46,9,11,33,9,37,23,33,6,15,22,13,16,19,10,6,4,36,236,13,7,21,13,1,25,8,17,162,3,7,19,10,6,56,5,21,5,48,8,1361,439,213,4,54,35,4,60,37,8,5,103,0,10,10,16,4,67,4,37,9,25,33,174,79
803,1907,11,26,5,122,14,12,55,12,8,37,9,18,16,30,23,10,5,103,890,5,34,11,8,12,22,11,4,10,9,32,8,10,4,34,16,39,83,29,6,17,5,12,11,7,7,67,23,546,5,40,6,19,25,8,15,14,7,6,289,15,16,42,24
804,35,93,6,23,29,30,1,2,3,491,19,11,38,13,16,9,9,47,11,5,89,22,12,9,24,26,40,12,15,8,23,481,102,167,9,19,3,17,11,11,2260,2,8,61,176,25,23,4,5,16,21,29,106,18,5,13,5,23,7,6,23,10,5,2
805,19,9,40,9,21,11,119,13,9,11,419,465,37,9,24,9,9,204,23,4,181,26,59,6,6,14,20,3,4,12,13,45,13,92,60,12,24,24,3,5,57,8,11,14,7,21,6,74,29,12,156,28,9,84,16,84,850,9,21,125,6,116,541,7
806,19,3,5,17,64,39,42,5,91,3,15,5,18,32,12,15,31,10,13,5,6,11,36,12,6,8,25,5,4,22,56,255,14,8,38,20,2,0,14,41,6,8,4,983,8,9,5,12,806,2,2,8,7,26,53,5,3,118,19,18,120,12,70,215
807,6,12,14,10,4,6,9,66,26,10,26,13,6,67,10,4,263,2,15,31,57,18,3,7,37,6,32,823,19,15,318,72,30,20,6,32,6,659,114,122,4,44,35,10,12,31,7,3,14,69,6,5,14,50,6,645,14,61,53,4,6,3,8,9
808,32,10,2,4,548,47,23,0,194,14,23,26,12,40,7,24,38,5,23,11,14,18,8,8,5,21,317,1,19,17,15,15,22,931,16,8,54,11,10,7,31,13,29,19,51,14,5,34,7,6,48,24,22,44,12,8,5,4,26,10,7,9,6,15
809,5,6,4,59,25,39,6,9,4,84,54,15,11,23,5,38,40,23,25,65,77,7,16,8,7,10,16,18,1047,2,7,9,15,24,35,13,176,15,38,5,7,17,30,7,31,43,23,13,35,20,4,9,710,51,28,12,244,11,24,28,30,16,9,50
810,9,79,61,12,115,2,9,8,4,10,4,302,28,32,5,85,9,18,6,27,8,67,5,10,3,25,12,135,78,7,75,15,68,47,18,92,28,5,6,4,16,6,291,19,5,10,9,55,214,18,49,23,9,12,111,15,24,43,64,21,7,22,196,790
811,44,8,122,25,1926,3,15,6,6,2,9,11,8,111,48,28,74,10,330,3,5,4,25,17,2,33,19,5,9,11,18,128,171,3,17,3,8,12,23,17,12,3,100,8,33,210,165,5,20,287,57,19,87,411,9,3,5,124,15,8,24,5,5,6
812,9,16,13,24,474,4,24,38,8,122,28,116,5,15,43,11,4,43,4,24,11,60,6,9,49,12,37,19,918,3,4,7,9,4,14,11,5,19,6,6,8,4,13,294,2,5,27,19,363,159,4,9,21,40,10,58,155,7,41,4,36,8,349,12
813,43,74,211,39,11,3,21,82,23,7,84,3,17,127,10,84,1,13,39,2208,108,9,16,5,3,27,6,20,78,41,7,64,7,71,40,397,7,7,40,3,4,104,128,174,13,12,44,20,25,18,7,82,65,4,405,4,11,20,7,194,0,15,8,9
814,2,6,29,13,10,195,20,8,9,8,41,11,17,3,5,11,64,10,55,22,15,24,119,25,14,12,20,13,43,21,4,11,59,136,23,4,17,8,3,4,8,8,28,23,19,10,9,18,4,25,7,27,2,33,24,33,7,7,28,37,64,3,206,22
815,9,6,21,5,13,20,1,19,11,11,32,20,149,92,9,10,4,26,37,100,19,12,97,5,38,20,6,10,17,15,17,1387,112,9,1,13,13,9,195,14,2062,15,28,37,9,11,20,4,17,37,3,3,16,281,5,12,10,9,10,54,14,105,59,26
816,8,75,13,83,16,88,11,14,17,247,22,12,22,4,5,173,15,16,40,679,20,3,38,14,4,8,7,6,88,11,9,254,5,23,478,5,8,224,72,19,13,561,12,3,11,8,26,7,26,9,80,16,8,20,40,99,8,10,63,10,2,7,16,89
817,3,12,15,4,6,105,19,12,10,171,28,109,27,7,188,19,10,7,4,26,10,10,74,22,18,6,17,11,4,87,314,9,52,12,2,565,38,5,42,42,13,10,13,48,6,2,157,10,104,9,41,47,8,6,13,5,27,5,6,105,14,12,178,10
818,377,29,88,64,13,5,24,323,12,914,98,22,7,234,31,36,17,10,7,5,8,6,7,12,7,15,4,43,7,8,8,14,14,65,2,8,2,108,49,15,7,232,30,4,18,10,32,8,860,96,4,2,18,52,9,7,5,15,7,268,17,29,3,46
819,71,16,8,3,6,8,169,3,34,2,273,31,10,7,6,27,8,7,3,5,8,12,7,72,20,37,1913,20,8,8,20,3,9,8,15,30,16,8,9,4,16,24,18,23,3295,103,339,2,22,61,9,18,7,26,29,5,13,51,11,504,73,15,4,10
820,101,6,35,2,16,6,67,168,69,100,3,5,25,479,214,10,13,7,16,29,8,7,10,32,109,12,23,13,4,8,177,109,75,10,1,27,22,5,11,7,4,20,317,32,15,33,5,14,22,116,37,6,9,3,11,32,5,28,3,17,89,6,38,30
821,11,121,10,20,15,30,9,8,118,5,26,1143,6,221,4,2,20,134,9,20,27,6,50,10,345,1416,12,7,31,14,180,7,4,8,14,9,16,153,19,10,11,25,24,179,13,15,11,28,22,18,145,147,13,41,57,6,23,32,26,19,3,218,15,16
822,18,47,9,33,101,34,3,328,1496,17,14,1965,32,408,6,61,5,35,44,15,20,3,8,13,11,2,17,25,44,2,2103,12,6,5,19,27,1832,8,18,23,20,19,4,6,151,348,5,3,12,3,12,67,40,1,27,7,15,20,17,4,107,6,4,194
823,25,13,4,8,8,66,28,73,18,68,94,13,921,4,12,12,224,109,9,14,21,12,28,7,5,132,34,15,7,1,42,57,14,16,17,13,33,14,368,2,12,3,7,130,15,19,14,175,4,3,4,6,3,13,13,4,14,49,4,31,13,25,11,18
824,11,277,7,8,34,8,58,14,11,75,27,3,7,16,8,20,8,14,8,4,8,54,19,4,14,21,15,8,15,16,19,17,18,12,8,4,13,71,6,20,14,15,22,53,17,8,10,13,11,35,6,17,189,9,1,22,31,9,12,232,34,277,13,19
825,14,9,9,267,9,1900,9,16,15,8,8,650,14,4,13,17,432,10,11,19,46,1,10,339,37,7,41,17,671,4,49,11,5,67,7,40,24,138,21,10,37,7,19,2,21,45,57,381,144,8,14,11,9,4,5,126,8,2,6,792,12,137,3,1
826,13,5,5,20,15,3,108,7,4,82,22,11,9,20,14,7,90,11,2,14,17,7,13,11,2,3,6,665,4,35,19,41,10,244,2,9,10,34,28,24,52,8,25,6,6,3,9,16,620,7,224,9,16,57,12,32,29,7,12,5,6,19,16,24
827,1,7,172,65,9,12,33,14,21,8,6,8,1132,40,29,8,24,12,8,9,117,3,8,3,4,5,103,3,8,35,4,14,12,13,8,324,9,62,5,7,4,6,50,15,17,4,20,87,24,74,16,16,4,14,11,13,12,4,10,9,1484,108,4,8
828,7,10,9,5,30,30,2101,444,27,9,739,18,8,21,12,5,6,26,18,15,13,1066,15,16,14,4,11,13,2,96,2,8,23,4,3,41,21,48,45,7,48,4,36,8,13,2,183,1,27,5,36,24,768,3,27,143,3,13,61,18,200,6,48,10
829,74,248,16,2026,7,19,18,59,8,12,124,9,30,521,16,3,7,18,23,12,418,189,5,8,5,10,5,5,50,10,118,4,13,26,22,19,308,4,33,69,18,12,3,6,39,147,17,89,21,13,1556,6,9,297,20,12,24,11,6,61,10,47,16,19
830,2914,3,51,161,25,25,28,10,6,15,10,323,20,4,8,68,808,2,220,4,7,19,23,166,13,6,8,14,14,51,40,11,534,41,6,1,2,127,34,5,40,55,19,30,1,17,7,27,37,14,168,102,7,23,6,11,1,25,12,6,13,11,9,17
831,24,197,4,11,7,26,17,6,19,27,7,5,12,15,41,54,6,3,62,19,18,31,7,95,153,8,1665,1,14,55,14,22,12,2,28,4,13,276,15,91,5,12,12,60,8,4,631,17,15,8,27,777,11,5,18,56,19,64,8,21,32,613,6,105
832,95,7,23,2700,12,65,53,7,90,10,38,28,11,36,5,212,429,21,34,48,257,12,6,4,16,59,7,5,10,5,22,7,9,17,18,15,4,1392,259,0,7,15,56,6,546,22,12,3,15,201,3,10,62,4,5,48,15,256,8,5,60,111,11,8
833,32,7,8,27,12,586,5,1405,7,13,93,61,5,48,8,19,6,7,11,10,15,10,9,6,11,1,80,12,14,117,28,8,7,25,8,41,8,6,8,406,2,39,46,3,18,74,16,29,13,178,61,7,5,7,114,11,10,11,121,30,8,3,18,40
834,5,69,51,58,8,8,12,3,5,13,9,49,16,15,106,6,23,4,185,447,68,13,135,51,231,8,22,6,45,10,8,20,14,15,6,26,38,14,132,15,41,587,40,76,280,5,32,12,7,7,10,21,51,10,8,7,17,60,6,12,259,1002,3,10
835,12,1090,2182,7,5,182,5,12,1170,15,11,21,188,40,14,14,7,123,14,8,8,5,438,5,9,274,3,37,8,396,4,22,15,50,11,1,443,64,184,20,28,9,5,6,49,13,14,28,54,9,6,1065,69,35,11,8,11,5,56,29,11,109,72,11
836,38,4,14,188,12,41,3,8,11,2,18,13,23,7,16,8,7,14,32,5,61,10,5,12,1,9,24,6,728,4,36,22,24,52,9,17,24,46,4,4,3,8,12,10,24,8,6,20,7,12,7,45,23,32,5,17,204,10,4,27,14,11,9,25
837,5,10,5,7,20,6,6,9,19,91,8,11,40,9,32,3,5,8,3,24,184,4,18,9,14,139,6,22,5,4,10,6,27,59,6,12,43,15,15,41,6,1,363,17,3,8,38,39,480,13,211,12,16,41,39,14,7,2,19,16,5,8,31,4
838,33,15,1039,32,3,14,7,4,54,2,11,1,2,5,173,5,6,8,8,117,4,18,10,9,58,10,10,6,13,60,15,12,29,5,9,10,30,162,4,9,9,33,9,1764,5,2,34,28,43,8,14,16,2,7,3,90,11,904,84,10,5,73,31,88
839,65,16,7,4,20,15,130,13,9,5,15,19,126,22,5,7,17,4,36,11,155,27,22,24,6,4,7,15,11,2,6,490,4,7,4,53,12,26,4,53,41,83,13,14,11,6,6,10,36,11,22,130,12,31,4,78,363,12,152,17,3,13,6,8
840,10,6,2433,22,32,2,2,43,18,135,17,80,20,3,17,29,14,24,8,53,22,166,38,32,14,12,5,15,6,9,8,8,4,6,26,62,9,26,11,14,17,8,21,642,4,19,15,4,170,8,6,8,46,9,23,40,32,316,23,15,17,6,55,10
841,97,1,58,5,4,11,1,13,6,13,11,22,4,42,28,10,1,3,9,88,8,30,46,30,13,7,22,57,8,27,19,77,32,5,9,130,8,5,58,2,8,14,10,102,243,13,4,37,23,61,30,29,5,8,10,187,11,94,15,18,42,18,771,17
842,6,6,9,63,292,5,14,19,18,8,13,41,10,17,15,16,5,10,52,4,5,10,9,4,6,11,245,20,12,10,17,19,9,13,5,17,172,9,14,1,9,12,6,13,35,15,84,94,11,2,8,137,76,5,6,13,10,22,79,13,4,8,7,10
843,38,11,423,68,5,33,104,4,120,15,40,9,6,18,3,27,7,18,18,7,5,293,31,13,25,30,21,3,10,248,1200,20,5,35,4,10,8,645,9,15,322,24,15,7,11,4,4,21,2,8,746,2,82,22,251,3,12,23,114,11,3,17,28,3
844,167,95,18,13,8,185,19,24,21,9,2,6,67,41,10,20,73,12,42,37,10,21,2,52,19,7,78,6,19,9,3,74,1582,3,6,87,1,19,4,9,14,10,6,51,7,8,8,6,1854,20,3,14,4,25,18,13,9,57,2,23,4,1,11,16
845,9,6,31,10,2,9,36,5,33,7,10,41,20,7,0,4,10,3,68,145,8,28,5,22,26,36,42,7,46,351,9,10,39,165,12,45,8,21,8,7,1119,6,4,9,16,32,60,15,5,15,7,74,26,30,9,8,24,2,5,18,18,5,36,10
846,107,56,25,755,855,22,6,63,316,35,21,25,180,201,204,11,9,19,64,5,20,133,331,2423,19,465,39,15,72,13,13,8,9,16,14,385,23,6,10,3,11,265,5,34,256,132,11,36,52,11,14,11,141,16,28,11,8,6,4,20,9,15,20,9
847,2,9,15,3,12,20,62,24,41,1182,105,671,1,307,10,11,15,20,25,112,20,8,13,131,10,135,5,27,366,5,17,4,15,10,245,9,30,189,6,7,13,44,6,1000,45,30,1408,3,92,15,30,7,930,61,7,773,18,5,8,268,20,6,23,167
848,699,85,11,13,2807,13,41,6,7,4,14,31,9,7,51,15,72,30,16,43,99,41,1,5,4,16,8,7,2680,18,4,13,9,8,4,12,21,8,34,12,52,4,2608,7,40,11,79,30,11,23,57,24,98,30,9,76,157,8,8,54,11,23,27,75
849,2,27,9,7,41,13,14,46,4,23,7,15,10,6,165,80,5,6,91,67,23,138,12,7,39,6,3203,6,5,14,4,18,9,11,50,4,8,68,9,15,117,10,15,6,16,3,14,12,15,87,2,12,13,21,18,11,2,31,4,9,22,80,15,11
850,2,17,6,13,11,233,4,9,2929,10,18,6,228,440,11,46,10,27,15,16,4,29,6,15,22,9,6,56,9,2,5,7,19,31,15,96,14,4,23,12,28,39,19,49,7,4,449,592,6,10,9,10,4,41,15,17,51,7,14,236,31,47,6,396
851,10,326,25,121,72,49,6,12,21,12,7,24,6,43,4,0,13,30,3,17,28,7,520,6,26,4,44,5,5,5,7,11,14,13,14,14,17,26,42,88,26,10,3,58,15,20,4,23,41,51,35,12,27,54,8,160,209,9,20,7,3,5,7,18
852,2,8,18,6,60,74,161,11,28,25,10,8,1,8,8,5,15,37,22,18,6,6,8,4,7,66,10,13,13,32,6,12,134,6,393,11,18,886,363,32,9,160,49,16,4,9,5,53,12,209,25,12,19,2245,8,7,4,79,338,8,5,12,51,11
853,10,27,28,6,6,32,11,880,2,9,24,13,7,13,154,16,4,1025,8,13,11,8,168,18,2,38,5,15,64,43,20,196,183,9,19,6,211,5,8,5,50,23,8,78,14,32,6,43,374,66,36,2,5,804,217,6,24,367,26,31,4,1,81,99
854,148,10,19,9,5,3,12,17,220,22,14,11,9,10,19,24,9,23,5,14,16,2,17,24,7,2,23,5,18,7,1,20,3,108,15,27,33,16,9,18,61,16,3,14,99,11,6,32,4,223,322,5,45,1,8,71,16,17,32,8,3,8,110,2
855,145,1,15,6,6,0,17,111,10,9,17,4,18,14,11,33,26,6,33,4,5,9,16,37,514,51,17,36,21,17,370,9,6,6,6,132,8,4,5,9,11,17,29,0,9,10,2,8,10,17,18,12,12,35,31,12,19,7,7,718,79,15,335,115
856,40,22,15,16,58,17,4,6,4,37,9,42,33,22,12,89,24,467,136,33,3,61,107,7,20,968,13,16,8,11,12,9,133,6,8,512,68,7,16,26,7,11,48,28,5,6,14,145,16,136,37,8,21,13,94,8,87,19,16,11,15,7,34,31
857,21,2,50,34,9,7,17,8,1,21,64,31,7,65,20,4,28,2,19,30,10,9,11,5,10,15,35,393,7,209,20,5,12,32,244,8,64,13,20,8,3,149,5,303,671,11,30,40,56,7,12,8,625,10,25,463,489,26,35,15,30,33,12,12
858,51,735,7,888,142,3,4,8,10,8,29,5,413,23,3,14,97,11,7,138,3,4,16,9,4,10,9,27,7,23,16,6,94,4,5,8,9,5,28,23,29,13,11,36,42,45,541,23,49,11,23,389,2,8,9,19,8,58,5,5,3,10,25,71
859,12,40,9,474,8,4,12,5,4,7,24,8,9,22,19,5,12,118,161,706,13,11,105,8,25,30,57,24,504,9,5,12,8,16,104,9,2,3,40,30,26,8,10,11,15,4,32,2,6,153,270,9,19,24,7,43,4,14,13,6,12,9,169,258
860,18,2,17,19,6,4,49,22,11,7,7,23,22,42,9,26,13,12,6,5,2450,13,20,16,21,11,9,34,162,9,23,15,16,37,57,6,7,88,7,39,3,9,5,6,159,10,72,17,42,15,29,10,23,8,1658,22,410,6,23,6,12,5,229,10
861,5,19,130,42,7,17,1573,8,15,10,25,311,90,19,5,248,4,554,31,21,5,5,37,1275,35,11,20,8,54,31,34,190,13,719,31,127,338,71,9,45,161,20,15,6,20,16,5,25,3,109,17,6,35,411,13,4,249,11,25,7,7,9,10,299
862,101,883,7,1074,4,198,6,5,7,10,19,12,6,8,4,16,2,3,29,1,52,5,21,30,24,16,7,4,20,25,16,6,432,8,3,6,51,358,4,256,16,129,159,4,6,5,12,7,15,5,4,6,1434,27,26,1422,107,14,23,10,11,26,16,11
863,57,22,15,14,176,31,6,66,20,27,16,31,8,36,8,45,42,253,22,7,11,24,13,17,21,15,13,25,17,13,10,14,8,15,7,13,337,285,197,2,40,6,13,15,3,5,35,9,7,11,14,37,8,20,14,9,44,612,11,2,274,271,2,12
864,25,13,9,4,5,7,8,10,12,31,35,6,10,211,6,3,17,23,6,13,20,7,12,11,19,165,33,107,7,48,2985,41,10,5,8,202,3,2,132,16,10,1,144,11,9,48,8,8,9,29,14,39,2512,9,12,20,26,3,54,7,10,58,106,97
865,16,92,37,21,1106,40,185,7,2,4,1008,8,2,196,160,126,52,71,2,51,12,4,9,10,23,8,16,6,9,11,7,4,19,20,67,11,233,54,7,18,11,1596,1806,1772,10,51,4,28,12,14,45,45,67,11,18,34,9,21,53,13,12,6,23,14
866,46,17,141,47,28,11,197,2,73,11,4,5,5,32,176,8,3,8,15,30,75,9,9,10,7,9,11,3,21,8,12,46,66,13,7,36,4,8,11,6,10,20,9,1,11,1728,2164,15,5,7,553,21,6,9,27,85,36,12,500,15,40,32,7,37
867,9,9,39,20,11,10,12,26,5,244,30,72,54,25,209,10,20,3,2,16,16,9,9,32,28,16,515,3,296,6,13,6,31,21,29,6,18,391,13,4,34,35,1,12,4,7,5,14,90,10,19,61,4,190,3,8,2,9,9,25,18,146,19,90
868,77,6,22,6,15,4,17,10,5,95,10,79,15,6,79,11,21,44,10,1364,7,19,6,46,8,5,64,14,136,6,4,5,10,5,30,62,579,228,4,54,26,9,11,35,65,15,7,6,7,26,50,49,9,8,6,67,631,5,682,4,972,24,36,15
869,539,10,2,5,15,513,8,25,22,14,4,16,10,14,91,17,2268,15,30,12,63,4,4,37,26,6,94,2,14,17,22,13,64,7,9,178,40,7,44,10,11,11,3,234,53,18,14,4,14,43,11,52,51,61,1,9,9,5,14,3,9,90,1826,16
870,24,156,28,7,0,29,11,18,46,126,9,11,410,19,11,5,19,64,4,6,8,23,13,206,8,11,30,7,9,20,21,26,3,648,3,10,44,10,8,42,5,65,13,28,11,23,30,20,61,7,3,22,81,19,6,17,27,8,4,14,4,21,56,4
871,135,48,8,228,7,17,173,8,10,38,9,6,34,124,8,16,60,9,15,10,14,29,28,14,13,9,7,56,194,12,8,11,5,53,367,18,11,103,6,11,4,19,30,47,7,223,22,217,24,33,13,21,32,80,7,6,38,66,53,17,19,8,17,15
872,3,89,9,173,100,8,76,12,14,12,6,25,51,6,23,17,55,21,1117,62,9,25,23,91,10,12,18,28,11,5,5,16,66,40,9,8,810,11,31,8,77,2,19,14,228,196,6,140,20,30,18,7,10,8,33,7,7,24,82,3,6,18,4,34
873,13,4,15,1864,12,9,19,11,4,17,13,7,13,9,8,30,110,18,13,3,7,6,9,34,6,10,33,195,10,22,20,3,5,94,9,36,469,3,21,3,68,8,20,15,66,7,287,5,9,10,28,197,11,13,8,5,49,28,12,19,63,42,9,72
874,5,9,22,21,308,78,7,6,12,38,602,14,4,17,188,15,8,26,130,11,67,9,60,13,13,37,127,21,8,6,36,25,9,12,4,7,11,55,83,4,7,320,16,5,261,14,59,6,6,7,40,10,92,16,26,7,971,51,31,26,7,12,107,27
875,48,9,5,14,21,204,235,15,14,93,16,8,18,8,29,5,38,7,242,10,40,35,11,7,14,6,3,20,4,295,16,20,169,1,2,9,58,3,7,4,7,5,14,40,26,12,25,3,3,34,7,1,5,4,7,13,4,7,31,3,15,10,10,24
